smiles,RF_homo,XGB_homo,RF_lumo,XGB_lumo,RF_gap,XGB_gap,score,rank
COB(OC)c1cc[nH]c1,-7.969456666666662,-8.11591,0.09592733333333328,0.39628923,7.951362333333311,8.2390785,0.8991157189589143,1305
C1CCOC1.OB(O)OB(O)O,-7.760520333333329,-7.600656,0.14955333333333348,-0.08906146,7.853873333333315,8.111434,0.8979587891437899,1306
c1ccc(P(=O)(c2ccccc2)O)cc1,-7.66064014285714,-7.8170543,0.440349333333333,0.3177577,8.04084766666666,7.48766,0.8977634117736315,1307
P(=O)(c1ccccc1)(c2ccccc2)O,-7.66064014285714,-7.8170543,0.440349333333333,0.3177577,8.04084766666666,7.48766,0.8977634117736315,1308
c1ccc(P(=O)(c2ccccc2)(O))cc1,-7.66064014285714,-7.8170543,0.440349333333333,0.3177577,8.04084766666666,7.48766,0.8977634117736315,1309
Bc1cccnc1,-7.76107699999999,-8.082225,0.3812557142857147,-0.123207755,8.058335333333316,8.11934,0.8977469722049896,1310
CO[PH](=O)OC.FC(F)(F)C(F)(F)C(F)(F)F,-7.602579666666653,-7.518325,0.020739000000000007,0.7073353,7.555449999999968,7.7260785,0.8973811682523687,1311
C1CCC1.OB(O)OB(O)O,-7.922366666666667,-7.9340506,0.09356333333333339,-0.062454317,8.014669333333332,8.34057,0.897251725118092,1312
CCOP(=O)(OCC)C1(C#N)CO1,-7.588784666666658,-7.5295224,0.10110399999999964,0.44191533,8.054213333333323,7.3633423,0.8972179608421955,1313
COBOC.O=S1(=O)CCCC1,-7.772886999999985,-7.339553,-0.024141666666666672,0.046098914,7.504764333333318,8.299145,0.8972094208408632,1314
COP(=O)(OC)C1CCOC1=O,-7.464238333333313,-7.0495057,0.18740538095238132,0.55758214,7.376411666666653,7.43616,0.8972008723983405,1315
C1CCCCCC1.C[P+](C)C,-7.625029999999984,-7.0919433,0.25835666666666673,0.038957227,7.68483166666665,7.615829,0.8971832259726713,1316
N#CCCCC#P,-7.92485999999999,-8.453874,0.2181133333333337,0.07660798,8.203828666666649,8.344985,0.897160886805636,1317
C1CCOCC1.CO[PH](=O)OC,-7.496676333333323,-7.132091,-0.10459933333333375,0.20407496,7.426004999999977,7.9566445,0.897136144795081,1318
P(=O)(OC(C)C)(OC(C)C)OC(C)C,-7.962386666666731,-8.010155,0.17389000000000054,0.14959796,8.06238228571425,8.159748,0.8970680576627363,1319
COP(=O)(OC)C(C#N)CCC#N,-7.559339999999987,-7.419394,0.08630066666666625,0.39170712,7.480709999999985,7.8789463,0.8968223267732611,1320
OB(O)O.c1ccoc1,-7.964974666666655,-8.024611,0.1821866666666665,-0.06863587,8.072195333333346,8.318093,0.8966524246528116,1321
COP(=O)(OC)C(C)OC(=O)OC(C)C,-7.61691833333332,-7.598718,0.17851000000000028,0.07957118,7.6895379999999705,8.0103855,0.8963514047152721,1322
B=C(OC)OC,-7.997529999999987,-8.496864,0.22667000000000015,0.14849943,8.256682000000003,8.313851,0.8962229378580129,1323
B=S1(=O)CCCC1,-7.731288666666648,-7.738979,0.15906499999999996,-0.22974142,8.041118333333328,8.094316,0.8959451793779079,1324
CO[PH](=O)OC.FC(F)(F)C(F)(F)F,-7.6113296666666495,-7.4414005,0.03280600000000005,0.6704726,7.555464285714258,7.68626,0.8959271659151327,1325
CP(C)C1CCCC1,-7.554991999999982,-7.6434436,0.24647333333333343,0.13566655,7.852469999999988,7.7355494,0.8951595346986778,1326
O=[PH]1OCCCCO1.c1ccncc1,-7.554849666666653,-7.222721,-0.017713333333333286,-0.25864476,7.548528666666653,8.217403,0.8950970867801029,1327
C[P+](C)C.N#CCCCC#N,-7.642541666666652,-7.503304,0.35116333333333255,0.31818426,7.784316666666652,7.5478334,0.8949553096535996,1328
CCO[PH](=O)OC(C)C,-7.760561666666677,-8.228715,0.13681333333333295,-0.050907847,8.19257566666666,8.20971,0.8949514891434363,1329
CCC#N.CP(C)C,-7.630309999999981,-7.4100094,0.2362366666666669,0.21397655,7.849746666666658,7.5674343,0.8949202699609615,1330
CCCCOC(=O)OCCCCP(=O)(F)F,-7.7607776666666615,-7.8772116,0.1736806666666669,-0.020828964,7.946419999999983,8.141763,0.894865916452626,1331
CP(C)C.O=c1occo1,-7.7943083333333085,-7.6308575,-0.003298666666666676,-0.12558943,7.96523933333333,8.174125,0.8947647255116173,1332
BC1CCCC1,-7.52562199999999,-7.082762,0.22653,-0.070557706,7.746984999999985,7.565877,0.8947106715632187,1333
CC1(C)OC(=O)O1.F[B-](F)F,-7.954961666666655,-8.361947,0.035820047619047626,0.41960037,8.187027333333326,8.181823,0.8945467753556207,1334
C1COCCOCCO1.COBOC,-7.8618086666666605,-7.8562827,0.10723166666666668,0.20352976,7.6735826666666425,8.354586,0.8945341702317995,1335
CC1(C)OC(=O)O1.O=[PH](Cl)Cl,-7.8243383333333165,-8.16327,0.03771500000000003,0.3241884,8.088517999999985,8.101811,0.8942101439882282,1336
CCOB(OCC)c1cscn1,-7.791888333333337,-7.550679,-0.03001199999999998,0.08566444,7.77262433333331,8.163114,0.8941103210012309,1337
CCCCOC(=O)OPCCC,-7.705471666666669,-7.74572,0.11850666666666673,0.010598202,7.805339999999981,8.156686,0.8940921597177196,1338
COCCOCB(O)O,-7.850105333333317,-7.941739,0.24078166666666712,-0.056936342,7.836701333333314,8.339417,0.8940238944919376,1339
O=P(O)(O)OP(=O)(O)O.O=c1occo1,-7.825738333333313,-7.932139,0.3516549999999994,-0.03002306,7.969400166666667,8.074315,0.8933062504691236,1340
N#CC1(B(c2ccccc2)c2ccccc2)CO1,-7.827039999999997,-7.717998,0.05741500000000001,0.483,8.08086466666666,7.6384964,0.8931787604860615,1341
CCOC.CO[PH](=O)OC,-7.550886666666639,-7.152978,-0.005553333333333274,-0.05256143,7.535391333333319,8.00171,0.8931233485037859,1342
C1CCOPOCC1,-7.853990333333327,-7.728648,0.16588000000000025,0.20446977,8.195683333333317,7.678233,0.892939983669629,1343
CP(C)C.N#CCCCC#N,-7.624081666666653,-7.503304,0.33373666666666607,0.31873035,7.772596666666652,7.5478334,0.8928482243169138,1344
CN(C)[PH](=N)N(C)C.c1cc[nH]c1,-7.634923999999984,-7.611586,0.40926166666666547,0.1106006,7.839453000000003,7.669439,0.8927811934298306,1345
C1CCCCCC1.CP(C)C,-7.5874833333333145,-7.0919433,0.23220666666666673,0.038957227,7.655911666666649,7.6140122,0.8927453760581208,1346
C1CCCCCC1.FBF,-7.618705095238085,-7.1528068,0.0253666666666667,0.17665459,7.596847666666656,7.7930183,0.8925496122518783,1347
COB(OC)C1CCOCC1,-7.8155960000000055,-7.570581,0.10510066666666652,0.4886375,7.91139133333331,7.643857,0.8921838492645846,1348
CCOB(OCC)C1CCOCC1,-7.76636166666667,-7.6382356,-0.06361599999999996,0.4292567,7.644331666666647,8.09351,0.8917247889122288,1349
BBr.CCOC(C)=O,-7.877182333333312,-8.46983,0.2904966666666672,-0.06533552,8.189278333333313,8.360456,0.8916693481609257,1350
COBOC.c1ccncc1,-7.946539476190465,-8.176375,0.17303000000000024,0.1513645,8.033306333333313,8.272073,0.8912977710775176,1351
O=C1CCC(P(=O)(Cl)Cl)O1,-7.6293546666666625,-7.29223,0.11425166666666656,0.36974907,7.844401666666647,7.437892,0.8908211163579272,1352
CCOB(COCCOC)OCC,-7.8529316666666755,-8.102899,0.13691766666666685,0.00012966397,7.801584666666637,8.516114,0.8907223402557256,1353
CP(=O)(O)O.O=C1CCCO1,-7.31205833333332,-7.2233486,0.32395999999999964,0.100399144,7.523949999999991,7.511313,0.890395421281696,1354
CCOB(OCC)c1cnccn1,-7.865959999999998,-8.02869,0.044074666666666776,0.3247328,7.723412999999976,8.37281,0.8903682435725173,1355
CP(C)C.O=S1(=O)CCC1,-7.976056666666645,-8.427465,0.22662966666666673,0.4026158,8.008793333333335,8.273367,0.8902905543001856,1356
CC1(C)OB(OC1(C)C)c1cnccn1,-7.799079999999999,-7.6164837,0.04521833333333348,-0.20881456,7.70144933333332,8.433879,0.8901916589325567,1357
N#CCOCCOCC#N.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.729180666666657,-7.7215085,0.070418,-0.050495867,7.698190000000003,8.322988,0.8896204558445597,1358
C1CCCCC1.C[P+](C)C,-7.673999999999987,-7.49625,0.27253,0.3242096,7.813871666666645,7.5637803,0.8895038121021566,1359
CC1(C)OBOC1(C)C.COC(=O)CC(C)=O,-7.69726733333333,-7.4158,0.17612833333333325,0.2097559,7.627191999999973,7.8647194,0.8893047986114455,1360
C[P+](C)C.O=c1occo1,-7.804828333333308,-7.6308575,0.038791333333333435,-0.12217607,7.910982999999996,8.174703,0.8892765476981905,1361
CCC(=O)OC.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.6735346666666535,-7.573261,0.020014666666666677,-0.1320867,7.6555488333333335,8.308754,0.8890304383652388,1362
COC(=O)OC.C[PH](C)=O,-7.873482666666653,-7.4401684,0.10556933333333315,-0.107952006,7.877742999999992,8.049277,0.8879990030858282,1363
C[PH](C)=O.O=C1OCCO1,-7.6068843333333085,-7.055295,-0.13489333333333345,-0.42058304,7.677261333333319,8.175633,0.8879305982536012,1364
CCOC(=O)OCCB(OC)OC,-7.842788333333334,-7.647312,0.19701900000000058,0.19891511,7.772221333333306,7.9852204,0.8873633948327173,1365
B1OBO1.c1ccc2ncccc2c1,-7.71154947619047,-7.422946,-0.08683866666666679,-0.058482226,7.619237999999986,8.2772665,0.8873284487112523,1366
B1OCCCCCO1.CN(C)[PH](=N)N(C)C,-7.653683999999992,-7.438048,-0.029589333333333287,-0.040582787,7.625681666666644,8.180105,0.8868717742324046,1367
CP(C)C1CCCCC1,-7.607856666666649,-7.4663153,0.29625666666666656,0.28703701,7.883043333333317,7.419297,0.8868363721548715,1368
COCCOC.FBF,-7.788624999999977,-7.850356,0.06656000000000009,-0.0053535807,7.855480999999977,8.259653,0.8863606158834729,1369
CCOP(=O)(OCC)C1CCCC1,-7.631369999999992,-7.66058,-0.006904666666666644,0.5030834,7.672127666666667,7.855533,0.8861664453833913,1370
B1OCCCCCO1.O=[PH](F)F,-7.641609499999998,-7.7744684,0.020084000000000008,0.061959546,7.788599999999979,8.142077,0.8860303328152743,1371
CP(C)C1CCCCO1,-7.531123333333322,-7.437481,0.15016066666666666,0.31887075,7.733154999999986,7.5696144,0.8856179560605035,1372
C[P+](C)C.N#CCOCCOCC#N,-7.595219333333321,-7.460095,0.2806970000000002,0.15158978,7.899811666666658,7.4939647,0.8853011455967268,1373
CP(C)C.N#CCOCCOCC#N,-7.59609933333332,-7.460095,0.28021700000000016,0.15158978,7.900191666666658,7.4939647,0.8851731455967267,1374
CP(=O)(O)O.O=C1OC2CCCCC2O1,-7.624349999999988,-7.8424907,0.2618416666666666,0.25161693,7.7869143333333195,7.8534946,0.8850744832900674,1375
CCCOC(=O)CB(c1ccccc1)c1ccccc1,-7.699195666666652,-7.511436,-0.046618666666666586,0.08361297,7.84372783333332,7.9616218,0.8850243167474665,1376
COB(OC)C1CCCOC1,-7.784076000000007,-7.5719604,0.09981399999999986,0.48856008,7.865271333333309,7.635218,0.884948540055714,1377
COCCB(F)F,-7.807842666666652,-7.767816,0.13504333333333335,0.14745319,7.912044999999989,7.982116,0.884857912799454,1378
B1OCCO1.c1ccoc1,-7.99618499999999,-8.242543,0.1904733333333334,0.16631806,8.15658866666665,8.178536,0.8847344921204869,1379
CCOCCO.O=[PH](O)O,-7.498917333333309,-7.2317343,0.4061533333333325,0.27255526,7.661658333333328,7.300604,0.8846609878869716,1380
C1CCCCC1.CP(C)C,-7.6340133333333196,-7.49625,0.24466000000000013,0.3242096,7.782171666666646,7.5619645,0.884618152922469,1381
BC1CCC1,-7.583231999999994,-7.663178,0.28632333333333326,-0.12878062,7.743081666666653,7.9964943,0.8845851041686834,1382
OBO.c1ccncc1,-7.891905666666654,-8.140072,0.28443999999999964,-0.00823864,8.086943000000002,8.15267,0.8845561550363925,1383
O=P(F)(F)c1cccnc1,-7.675054999999993,-7.708646,0.25779166666666675,0.54269767,7.873132666666659,7.485251,0.8841950004239401,1384
O=C1OCCO1.O=[PH](Cl)Cl,-7.531542666666643,-7.0248,-0.13251733333333376,-0.12346152,7.676559999999989,7.8535676,0.8841773181616079,1385
BC.FC(F)C(F)(F)F,-7.80914399999999,-7.658546,0.30143700000000007,-0.12670936,7.998274999999993,7.88876,0.8834626688017373,1386
CCO[PH](=O)OCC.COP(=O)(OC)OC,-7.632623333333319,-7.264549,-0.03551,-0.2524973,7.457827999999985,8.348152,0.883419122508144,1387
FBF.FC(F)C(F)(F)F,-7.813063333333323,-7.660634,0.2467173333333337,-0.18075131,8.082086666666667,7.8896084,0.8831793075243808,1388
CCO[PH](=O)OCC.c1ccc2ncccc2c1,-7.598731999999991,-7.091402,-0.00041000000000000856,-0.25793216,7.423290333333326,8.202453,0.8828771670644446,1389
CCOP(=O)(COP(=O)(OC)OC)OCC,-7.812624666666659,-7.6182485,0.18907800000000027,-0.03517535,7.918528333333314,7.9535813,0.88287636146269,1390
BC.CCC#N,-7.890929999999987,-8.340133,0.22872000000000067,-0.0010023849,8.107693333333312,8.308196,0.8826761154912286,1391
CC1(C)OC(=O)O1.CCOBOCC,-7.754636999999991,-7.6144705,-0.024432333333333327,-0.12839662,7.975104666666642,8.076753,0.882081001276283,1392
C1CCNCC1.CO[PH](=O)OC,-7.486911999999989,-7.1295176,-0.0015526666666666345,0.13977973,7.410784999999978,7.858221,0.8820708372745965,1393
COCC(OC)P(=O)(F)F,-7.836419333333326,-8.162999,0.17848904761904807,0.25224048,7.914891666666667,8.170685,0.8818119522451053,1394
Bc1ccccc1.CCOP(=O)(OCC)OCC,-7.636908666666662,-7.571585,0.15955599999999995,-0.12052282,7.722795333333341,8.062543,0.8816485500603144,1395
F[B-](F)F.c1ccoc1,-8.03533999999998,-8.140352,0.25132666666666637,0.19166547,8.11933233333333,8.087825,0.8815264141792962,1396
C1CCCCC1.CN(C)[PH](=N)N(C)C,-7.652027333333319,-7.623092,0.2812026666666666,0.0016418378,7.733474999999983,7.917338,0.8813213283729744,1397
CCOC(C)=O.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.693327999999988,-7.6174436,-0.027838666666666654,-0.13640098,7.700294166666663,8.311882,0.8811835554982039,1398
C[P+](C)C.O=S1(=O)CCC1,-7.980023333333312,-8.427465,0.24237138095238098,0.4026158,7.949840000000001,8.275774,0.8807475595712968,1399
FC(F)(F)C(F)(F)F.OB(O)OB(O)O,-7.95142733333333,-8.250264,0.249421,-0.13595083,8.153169499999999,8.316655,0.8807317315976144,1400
B1OCCO1.Bc1ccccc1,-8.00534999999999,-8.283025,0.059920000000000084,0.30863652,8.173927999999988,8.169586,0.8807300955925941,1401
PC1CCOCC1,-7.651022333333318,-7.995851,0.10188666666666657,0.49140158,8.051013333333316,7.642094,0.8805837251840263,1402
PC1CCCC1,-7.449751999999984,-7.082304,0.2517433333333334,-0.31244418,7.751001666666653,7.5962195,0.8805307140961007,1403
BCOC(=O)OCC,-8.130453333333294,-8.49143,0.32354333333333346,-0.011351118,8.07575099999999,8.557681,0.8802327066672904,1404
CC1(C)OBOC1(C)C.F[B-](F)F,-7.900140666666657,-7.823722,-0.04801099999999986,0.34891096,8.016646333333322,7.951075,0.8800998928620967,1405
Bc1ccccc1.C1CCC1,-7.699355476190464,-7.648216,0.23503666666666684,0.23173258,7.825513666666646,7.7336955,0.8797215342692812,1406
CC1(C)OBOC1(C)C.CCOP(=O)(OCC)OCC,-7.676380666666654,-7.389504,0.06574899999999974,-0.1111437,7.667153333333331,8.064351,0.8796089845433652,1407
CCOBOCC.CCOP(=O)(OCC)OCC,-7.591838999999984,-7.3722506,0.11800566666666654,-0.072046496,7.618481999999994,7.963173,0.8786114245815533,1408
CCCCOC(=O)OCCC(C)P(=O)(Cl)Cl,-7.63325833333332,-7.5411325,0.06361600000000002,-0.028065234,7.474335333333318,8.270194,0.8780798747176797,1409
COCC(OC)P(=O)(OC)OC,-7.556452666666661,-7.533323,0.1323649999999995,0.9027338,7.59711499999999,7.3327746,0.877776426576232,1410
Pc1cccs1,-7.6234499999999885,-7.5843115,0.36884000000000017,-0.016822945,8.057315333333314,7.4723654,0.8775744779407999,1411
B1OCCO1.c1ccncc1,-7.920616999999987,-8.243105,0.1667566666666668,0.17430708,8.075307666666648,8.177955,0.8772537396013558,1412
CO[PH](=O)OC.FC(F)C(F)(F)F,-7.643462999999987,-7.7181506,0.14022333333333278,0.68620664,7.581869999999976,7.7055492,0.8772063014905909,1413
C1CCOCC1.F[B-](F)F,-7.769660166666652,-7.745901,0.12198833333333321,0.16464531,7.850879999999987,7.9563255,0.8771019621654506,1414
C1CCOCC1.O=[PH](F)F,-7.5382261666666555,-7.7251554,0.10190166666666657,0.09904545,7.762684999999991,7.919137,0.8769992393763779,1415
O=P(F)(F)C1CCCNC1,-7.781175666666667,-7.894933,0.20054466666666676,0.8147274,7.7936883333333276,7.585016,0.8766153016989384,1416
CCOC(=O)OC(C)B(c1ccccc1)c1ccccc1,-7.929264999999989,-7.6262527,0.07787733333333328,0.08196639,8.02640216666666,7.902899,0.8765091022459592,1417
CC1(C)OBOC1(C)C.OB(O)OB(O)O,-7.83338833333332,-7.937408,0.0767683333333333,-0.039034996,7.95532466666666,8.226585,0.8764225659785234,1418
CCOP(=O)(OCC)C1CCOC1,-7.6083443333333225,-7.7319508,-0.011782666666666658,0.5411105,7.628759666666671,7.8615465,0.8764161499730454,1419
O=P(O)(O)OP(=O)(O)O.c1ccc2ncccc2c1,-7.599121666666655,-7.807661,0.3553449999999996,-0.2243113,7.791522499999994,8.046891,0.8763203879539971,1420
CCOBOCC.CCOC,-7.988102333333333,-8.233322,0.20569066666666722,0.36042836,8.099736333333297,8.023216,0.8762946991078944,1421
C1CCC1.F[B-](F)F,-7.900374166666645,-8.043835,0.1280499999999999,0.37499347,7.930588333333324,8.030759,0.8760946312638933,1422
c1ccc(P(=O)(c2ccc(Br)cc2)c3ccc(Br)cc3)cc1,-7.789239999999986,-7.444485,0.23960966666666655,-0.029684383,7.833234499999995,7.813565,0.8757898698319568,1423
C1CCCCCC1.OBO,-7.745372666666655,-7.1103063,0.043800000000000075,-0.027297534,7.651402999999983,7.8535056,0.8751052527311556,1424
BCC#N,-7.718104999999991,-7.646157,0.1433123809523811,0.06748464,7.8387699999999665,7.901488,0.8750318503599623,1425
BC.CCOC(C)=O,-7.9261723333333265,-8.394903,0.15151666666666694,0.06504048,8.116173666666649,8.336106,0.8747782374496516,1426
N#CCCCC#N.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.728964666666659,-7.7255936,0.1390093333333333,0.1436122,7.536775500000001,8.213797,0.8743239189832703,1427
O=P(F)(F)c1ccco1,-7.853103666666662,-7.760523,0.2217300000000001,0.25474787,8.147957666666663,7.576349,0.8742889934270224,1428
B1OBO1.CCOC(=O)OC,-7.899109333333319,-7.8176413,0.13685733333333353,-0.06576467,7.65718133333331,8.4482155,0.8742306738963976,1429
O=C1NCCC1B(c1ccccc1)c1ccccc1,-7.730264999999995,-7.515425,0.21239233333333318,0.13333173,7.850835666666655,7.692999,0.8737719894146743,1430
CCC#N.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.684287999999984,-7.728859,0.08562866666666646,0.1329853,7.550179833333342,8.211502,0.873156433622428,1431
CCCOC(C)=O.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.660822999999986,-7.6174436,0.003941333333333313,-0.14099492,7.621193166666669,8.305426,0.8730257396854268,1432
O=C1CCCO1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.65126966666666,-7.6244807,0.034646666666666694,-0.13652979,7.57066183333333,8.327401,0.872967571998994,1433
C1CCCCC1.FBF,-7.627741095238082,-7.567689,0.04978000000000007,0.31944114,7.6622443333333194,7.8219323,0.8729039952076039,1434
O=P(F)(F)c1ccncc1,-7.657054999999991,-7.707522,0.23561166666666675,0.44785753,7.8889276666666595,7.4851995,0.8726592656460133,1435
CCOCCO.CO[PH](=O)OC,-7.505549999999987,-7.17581,0.08174166666666662,0.08867813,7.577174999999989,7.667677,0.8723293754500152,1436
CCOC(=O)OCC.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.810320333333327,-7.724207,0.06875533333333338,0.015276507,7.752018333333333,8.197284,0.8722861029447722,1437
CCOC(=O)CB(c1ccccc1)c1ccccc1,-7.704308999999983,-7.511846,-0.039135333333333265,0.07464411,7.846039833333316,7.900291,0.8721692167097959,1438
COC(=O)CCB(c1ccccc1)c1ccccc1,-7.74893399999999,-7.3875165,0.030487333333333356,0.27820197,7.647114499999988,7.834353,0.8721293143614761,1439
CP(C)C1CCCO1,-7.531655333333326,-7.6805353,0.15368333333333348,0.30876896,7.761774999999987,7.6596847,0.8718311778180108,1440
O=C1NCCC1P(=O)(Cl)Cl,-7.6150439999999895,-7.266007,0.15622066666666673,0.34249035,7.681844999999986,7.4631233,0.8716426741080272,1441
FB(F)C1CCCCCC1,-7.622356666666669,-7.855677,0.12637666666666672,0.5924558,7.864466999999999,7.562351,0.8714834468378063,1442
C1CCOCC1.CCO[PH](=O)OCC,-7.54265966666666,-7.118853,-0.08465533333333346,-0.2632459,7.369116333333316,8.240495,0.8705101118943825,1443
CCOP(=O)(OCC)OCC.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.790365333333324,-7.8319225,0.10824533333333311,-0.18030564,7.743082333333334,8.377194,0.8699031211874186,1444
[B-](F)(F)(F)F,-7.800549999999989,-7.6184487,0.19800999999999977,-0.352723,8.105922333333362,7.9230947,0.8697466560492271,1445
CCOP(=O)(OCC)OC(C)P(=O)(OC)OC,-7.7297139999999915,-7.6026506,0.2119403333333338,0.10507386,7.633974999999978,7.9762573,0.869743897751162,1446
CCO[PH](=O)OCC.O=c1occo1,-7.701916666666656,-7.3303576,-0.04990199999999996,-0.03474084,7.5790356666666625,8.106154,0.8695004630907985,1447
CC(C#N)B(c1ccccc1)c1ccccc1,-7.801507142857138,-7.649961,0.16958166666666646,0.48212802,7.861687333333326,7.5852103,0.8694157643119627,1448
CO[PH](=O)OC.c1cnccn1,-7.502777666666647,-6.929731,0.11478666666666643,-0.29019818,7.538922999999984,7.7629843,0.8691934447714802,1449
B1OBO1.COCCOC,-7.8947473333333225,-8.352551,0.13530900000000026,0.09886394,7.803499666666635,8.551829,0.8690969224522629,1450
CCOP(=O)(OCC)OCC.O=[PH]1OCCCCO1,-7.679430333333324,-7.783156,0.19266733333333355,-0.0847087,7.594945333333332,8.266351,0.8690650734653413,1451
CCOC(=O)P,-8.007048999999984,-8.538183,0.1794833333333339,0.014250964,8.293596333333316,8.315252,0.8690450402290018,1452
B1OCCO1.c1cscn1,-7.854508333333319,-8.259094,0.20669000000000035,0.12571572,8.005143666666644,8.17435,0.8687191622123538,1453
C1CCOCC1.CN(C)[PH](=N)N(C)C,-7.638679333333319,-7.6223626,0.088884,0.006342116,7.701804999999987,8.016034,0.868695450576451,1454
C1CCCC1.O=P(O)(O)OP(=O)(O)O,-7.686078666666647,-7.9346566,0.30145333333333285,0.01699956,7.708859285714271,8.108074,0.8680443357070424,1455
O=P1(Oc2ccccc2)OCCO1,-7.805133476190477,-7.933659,-0.05876333333333327,0.24215356,7.785677000000006,8.220783,0.8679816970695646,1456
B1(c2ccccc2)OCCO1,-7.858292333333323,-7.842554,-0.02008961904761912,0.35082096,7.873481333333324,7.993248,0.8678286009085605,1457
BBr.C1CCCCCC1,-7.629971999999982,-7.1257,0.29068400000000016,0.078787945,7.664296666666648,7.46394,0.8677173542897774,1458
CCOP(=O)(OCC)P1(=O)OCCCCO1,-7.833949666666665,-7.7982364,0.1610863333333333,0.0763739,7.858378333333324,8.022454,0.8669576481335546,1459
c1ccc(cc1)B(c1ccccc1)c1ccccn1,-7.776333809523802,-7.6309905,0.1196733333333332,0.36364976,7.932258499999987,7.5937986,0.8666112436241273,1460
O=P(Cl)(Cl)P1(=O)OCCCCO1,-7.78688983333333,-7.7457376,0.023513000000000044,0.34806675,7.991109000000002,7.712446,0.8665538967355735,1461
CCOC(=O)OC.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.785764999999989,-7.6632714,0.0345046666666667,-0.052957933,7.732959666666669,8.200137,0.866495906924079,1462
O=P(F)(F)C1COCCO1,-7.898015000000003,-7.919792,0.19155404761904807,0.38786128,8.173761666666662,7.587104,0.8664143251650436,1463
O=C1CC(P(=O)(F)F)CO1,-7.746433666666664,-7.7140245,0.26700200000000046,0.048728596,8.107614666666652,7.581326,0.866078992800468,1464
C1CCC1.CO[PH](=O)OC,-7.426007333333313,-7.0463223,-0.08986666666666712,0.036065955,7.453053333333315,7.7705946,0.8658100273864306,1465
CCOP(=O)(OCC)OCCB1OC(C)(C)C(C)(C)O1,-7.685424999999987,-7.508752,0.07330433333333325,0.078753345,7.682890999999983,7.9277205,0.8658044306714285,1466
BC.c1ccsc1,-7.8292473333333215,-8.101042,0.4461939999999999,0.11141465,8.106742666666653,7.750099,0.8654662979744985,1467
CCOP(=O)(OCC)OCCP(=O)(OC)OC,-7.7436933333333196,-7.604811,0.20742266666666723,0.104554825,7.664171666666652,7.9404697,0.865449226643427,1468
O=P(F)(F)c1cc[nH]c1,-7.734027666666659,-7.804962,0.32028333333333353,0.3829803,7.95448833333333,7.49912,0.8653627830860784,1469
FBF.c1ccsc1,-7.840021666666656,-8.145491,0.32575333333333345,0.18235874,8.10064700000001,7.833901,0.8652995500091589,1470
FB(F)C1CCCNC1,-7.561026666666654,-7.7591605,0.1133273333333332,0.50775445,7.622239666666657,7.7277865,0.8651394304948172,1471
BBr.C1CCC1,-7.765488333333314,-7.606579,0.3757649999999995,0.17203654,7.950626666666648,7.4912467,0.8647348308783362,1472
B1:ccncc:1,-7.795864999999989,-7.9701867,0.28633238095238106,0.15543099,7.947476999999989,7.868907,0.864633543669298,1473
O=P(F)(F)C1CCCCN1,-7.8211963333333365,-7.8983717,0.16783400000000007,0.8137609,7.7414533333333315,7.6345935,0.8645133910513558,1474
CCOC(C)=O.O=[PH](Cl)Cl,-7.756380666666655,-8.072469,0.1618499999999998,0.023485562,7.9917716666666525,8.062867,0.8644006868862042,1475
CN(C)[PH](=N)N(C)C.O=C1OCCO1,-7.578784333333314,-7.3112583,-0.06819233333333326,0.054096166,7.717964333333328,7.7813373,0.8642394964073237,1476
C1CCCCC1.O=P(O)(O)OP(=O)(O)O,-7.707689999999982,-7.8816943,0.28169999999999984,0.01785795,7.7628096666666515,8.024145,0.8639170035994015,1477
C1CCCC1.CCO[PH](=O)OCC,-7.5304986666666585,-7.0009904,-0.041351333333333226,-0.26236054,7.305076333333321,8.139414,0.8636178933217673,1478
BC.C1CCCC1,-7.623190333333318,-7.1306577,0.1965233333333335,0.025958909,7.737018333333316,7.4793153,0.8635618582254856,1479
O=C1CC(B(c2ccccc2)c2ccccc2)CN1,-7.673341666666658,-7.3902087,0.15485466666666658,0.10600337,7.6461336666666595,7.773665,0.8635558703857029,1480
B1OBO1.CCOC(C)=O,-7.843088999999997,-8.310206,0.1012806666666667,-0.06980645,7.819148333333306,8.586095,0.8627754585614547,1481
CCC#N.O=[PH]1OCCCCO1,-7.384223999999979,-7.0795774,0.010903333333333334,0.17630391,7.452254999999995,7.56863,0.8626879130379224,1482
O=C1OC2CCCCC2O1.OB(O)OB(O)O,-7.820718333333327,-7.9685125,0.14903333333333335,-0.08885897,7.8492346666666615,8.260449,0.8625783395395832,1483
O=C1OC2CCCCC2O1.O=[PH](F)F,-7.7876714999999965,-7.973199,0.09848166666666656,0.2034108,7.873475666666658,8.033449,0.862538279965908,1484
B1OBO1.O=C1CCCN1,-7.641489999999987,-7.2302327,0.051494000000000026,0.20674393,7.499918333333314,7.772661,0.8624931900184296,1485
